Unnamed: 0,SystemCodeNumber,Capacity,Occupancy,LastUpdatedDate,LastUpdatedTime,IsSpecialDay,VehicleType,Latitude,Longitude,TrafficConditionNearby,QueueLength,Timestamp
698,BHMBCCMKT01,577,220,13-11-2016,15:00:35,1,bike,28.5,77.15,low,5,2016-11-13 15:00:35
699,BHMBCCMKT01,577,205,13-11-2016,15:27:35,1,truck,28.5,77.15,low,4,2016-11-13 15:27:35
700,BHMBCCMKT01,577,170,13-11-2016,16:00:32,1,car,28.5,77.15,average,4,2016-11-13 16:00:32
701,BHMBCCMKT01,577,133,13-11-2016,16:27:34,1,car,28.5,77.15,low,4,2016-11-13 16:27:34
702,BHMBCCMKT01,577,31,14-11-2016,08:00:37,0,car,28.5,77.15,low,1,2016-11-14 08:00:37
703,BHMBCCMKT01,577,36,14-11-2016,08:33:40,0,car,28.5,77.15,low,1,2016-11-14 08:33:40
704,BHMBCCMKT01,577,42,14-11-2016,09:00:38,0,truck,28.5,77.15,low,1,2016-11-14 09:00:38
705,BHMBCCMKT01,577,61,14-11-2016,09:27:40,0,bike,28.5,77.15,low,2,2016-11-14 09:27:40
706,BHMBCCMKT01,577,85,14-11-2016,10:00:37,0,truck,28.5,77.15,low,3,2016-11-14 10:00:37
707,BHMBCCMKT01,577,99,14-11-2016,10:27:38,0,car,28.5,77.15,low,4,2016-11-14 10:27:38
708,BHMBCCMKT01,577,129,14-11-2016,11:00:39,0,car,28.5,77.15,average,5,2016-11-14 11:00:39
709,BHMBCCMKT01,577,135,14-11-2016,11:27:40,0,car,28.5,77.15,high,9,2016-11-14 11:27:40
710,BHMBCCMKT01,577,158,14-11-2016,12:00:37,0,car,28.5,77.15,high,9,2016-11-14 12:00:37
711,BHMBCCMKT01,577,154,14-11-2016,12:27:39,0,bike,28.5,77.15,average,6,2016-11-14 12:27:39
712,BHMBCCMKT01,577,163,14-11-2016,13:00:38,0,car,28.5,77.15,high,8,2016-11-14 13:00:38
713,BHMBCCMKT01,577,152,14-11-2016,13:27:41,0,car,28.5,77.15,high,9,2016-11-14 13:27:41
714,BHMBCCMKT01,577,143,14-11-2016,14:00:38,0,car,28.5,77.15,average,5,2016-11-14 14:00:38
715,BHMBCCMKT01,577,126,14-11-2016,14:33:40,0,car,28.5,77.15,average,5,2016-11-14 14:33:40
716,BHMBCCMKT01,577,121,14-11-2016,15:00:38,0,car,28.5,77.15,low,3,2016-11-14 15:00:38
717,BHMBCCMKT01,577,113,14-11-2016,15:27:42,0,car,28.5,77.15,low,3,2016-11-14 15:27:42
718,BHMBCCMKT01,577,103,14-11-2016,16:00:39,0,bike,28.5,77.15,low,2,2016-11-14 16:00:39
719,BHMBCCMKT01,577,89,14-11-2016,16:27:39,0,bike,28.5,77.15,low,2,2016-11-14 16:27:39
720,BHMBCCMKT01,577,32,15-11-2016,07:57:43,0,cycle,28.5,77.15,low,2,2016-11-15 07:57:43
721,BHMBCCMKT01,577,38,15-11-2016,08:30:47,0,car,28.5,77.15,low,1,2016-11-15 08:30:47
722,BHMBCCMKT01,577,47,15-11-2016,08:57:45,0,bike,28.5,77.15,low,1,2016-11-15 08:57:45
723,BHMBCCMKT01,577,79,15-11-2016,09:30:46,0,truck,28.5,77.15,low,3,2016-11-15 09:30:46
724,BHMBCCMKT01,577,113,15-11-2016,09:57:44,0,car,28.5,77.15,low,3,2016-11-15 09:57:44
725,BHMBCCMKT01,577,171,15-11-2016,10:30:47,0,car,28.5,77.15,average,5,2016-11-15 10:30:47
726,BHMBCCMKT01,577,209,15-11-2016,11:03:48,0,car,28.5,77.15,average,6,2016-11-15 11:03:48
727,BHMBCCMKT01,577,226,15-11-2016,11:30:46,0,bike,28.5,77.15,average,7,2016-11-15 11:30:46
728,BHMBCCMKT01,577,227,15-11-2016,11:57:47,0,car,28.5,77.15,average,6,2016-11-15 11:57:47
729,BHMBCCMKT01,577,222,15-11-2016,12:30:45,0,car,28.5,77.15,high,10,2016-11-15 12:30:45
730,BHMBCCMKT01,577,230,15-11-2016,12:57:48,0,car,28.5,77.15,high,10,2016-11-15 12:57:48
731,BHMBCCMKT01,577,233,15-11-2016,13:30:48,0,car,28.5,77.15,average,6,2016-11-15 13:30:48
732,BHMBCCMKT01,577,248,15-11-2016,14:03:46,0,truck,28.5,77.15,average,5,2016-11-15 14:03:46
733,BHMBCCMKT01,577,216,15-11-2016,14:30:48,0,car,28.5,77.15,average,4,2016-11-15 14:30:48
734,BHMBCCMKT01,577,170,15-11-2016,15:03:48,0,car,28.5,77.15,low,3,2016-11-15 15:03:48
735,BHMBCCMKT01,577,158,15-11-2016,15:30:49,0,car,28.5,77.15,average,4,2016-11-15 15:30:49
736,BHMBCCMKT01,577,136,15-11-2016,15:57:49,0,car,28.5,77.15,low,3,2016-11-15 15:57:49
737,BHMBCCMKT01,577,114,15-11-2016,16:30:46,0,bike,28.5,77.15,low,3,2016-11-15 16:30:46
738,BHMBCCMKT01,577,38,16-11-2016,08:00:51,0,car,28.5,77.15,low,2,2016-11-16 08:00:51
739,BHMBCCMKT01,577,40,16-11-2016,08:27:50,0,cycle,28.5,77.15,average,3,2016-11-16 08:27:50
740,BHMBCCMKT01,577,54,16-11-2016,09:00:51,0,car,28.5,77.15,low,1,2016-11-16 09:00:51
741,BHMBCCMKT01,577,64,16-11-2016,09:27:53,0,car,28.5,77.15,low,2,2016-11-16 09:27:53
742,BHMBCCMKT01,577,99,16-11-2016,10:00:54,0,bike,28.5,77.15,low,3,2016-11-16 10:00:54
743,BHMBCCMKT01,577,129,16-11-2016,10:33:53,0,truck,28.5,77.15,average,4,2016-11-16 10:33:53
744,BHMBCCMKT01,577,149,16-11-2016,11:00:51,0,truck,28.5,77.15,average,6,2016-11-16 11:00:51
745,BHMBCCMKT01,577,163,16-11-2016,11:27:51,0,car,28.5,77.15,average,6,2016-11-16 11:27:51
746,BHMBCCMKT01,577,174,16-11-2016,12:00:54,0,car,28.5,77.15,high,9,2016-11-16 12:00:54
747,BHMBCCMKT01,577,172,16-11-2016,12:27:54,0,car,28.5,77.15,high,9,2016-11-16 12:27:54
748,BHMBCCMKT01,577,176,16-11-2016,13:00:54,0,bike,28.5,77.15,high,8,2016-11-16 13:00:54
749,BHMBCCMKT01,577,187,16-11-2016,13:27:55,0,car,28.5,77.15,average,6,2016-11-16 13:27:55
750,BHMBCCMKT01,577,182,16-11-2016,14:00:55,0,bike,28.5,77.15,average,4,2016-11-16 14:00:55
751,BHMBCCMKT01,577,181,16-11-2016,14:27:52,0,car,28.5,77.15,average,4,2016-11-16 14:27:52
752,BHMBCCMKT01,577,159,16-11-2016,15:00:55,0,bike,28.5,77.15,low,2,2016-11-16 15:00:55
753,BHMBCCMKT01,577,145,16-11-2016,15:33:56,0,car,28.5,77.15,low,3,2016-11-16 15:33:56
754,BHMBCCMKT01,577,140,16-11-2016,16:00:57,0,truck,28.5,77.15,low,2,2016-11-16 16:00:57
755,BHMBCCMKT01,577,125,16-11-2016,16:33:57,0,bike,28.5,77.15,low,3,2016-11-16 16:33:57
756,BHMBCCMKT01,577,34,17-11-2016,08:04:02,0,car,28.5,77.15,low,2,2016-11-17 08:04:02
757,BHMBCCMKT01,577,38,17-11-2016,08:31:01,0,truck,28.5,77.15,low,2,2016-11-17 08:31:01
758,BHMBCCMKT01,577,51,17-11-2016,09:03:57,0,car,28.5,77.15,low,2,2016-11-17 09:03:57
759,BHMBCCMKT01,577,69,17-11-2016,09:31:01,0,car,28.5,77.15,low,3,2016-11-17 09:31:01
760,BHMBCCMKT01,577,108,17-11-2016,09:57:02,0,car,28.5,77.15,low,2,2016-11-17 09:57:02
761,BHMBCCMKT01,577,146,17-11-2016,10:31:02,0,car,28.5,77.15,high,7,2016-11-17 10:31:02
762,BHMBCCMKT01,577,182,17-11-2016,11:04:02,0,bike,28.5,77.15,average,7,2016-11-17 11:04:02
763,BHMBCCMKT01,577,186,17-11-2016,11:31:02,0,bike,28.5,77.15,high,9,2016-11-17 11:31:02
764,BHMBCCMKT01,577,209,17-11-2016,12:04:02,0,car,28.5,77.15,high,10,2016-11-17 12:04:02
765,BHMBCCMKT01,577,210,17-11-2016,12:31:03,0,car,28.5,77.15,average,7,2016-11-17 12:31:03
766,BHMBCCMKT01,577,214,17-11-2016,13:04:03,0,car,28.5,77.15,high,9,2016-11-17 13:04:03
767,BHMBCCMKT01,577,212,17-11-2016,13:31:03,0,car,28.5,77.15,high,10,2016-11-17 13:31:03
768,BHMBCCMKT01,577,193,17-11-2016,14:04:03,0,car,28.5,77.15,average,5,2016-11-17 14:04:03
769,BHMBCCMKT01,577,175,17-11-2016,14:30:59,0,car,28.5,77.15,average,6,2016-11-17 14:30:59
770,BHMBCCMKT01,577,150,17-11-2016,14:58:03,0,truck,28.5,77.15,average,5,2016-11-17 14:58:03
771,BHMBCCMKT01,577,136,17-11-2016,15:30:59,0,car,28.5,77.15,low,2,2016-11-17 15:30:59
772,BHMBCCMKT01,577,130,17-11-2016,15:58:03,0,car,28.5,77.15,low,3,2016-11-17 15:58:03
773,BHMBCCMKT01,577,114,17-11-2016,16:31:04,0,car,28.5,77.15,low,3,2016-11-17 16:31:04
774,BHMBCCMKT01,577,35,18-11-2016,08:01:05,0,car,28.5,77.15,low,2,2016-11-18 08:01:05
775,BHMBCCMKT01,577,35,18-11-2016,08:01:05,0,truck,28.5,77.15,low,1,2016-11-18 08:01:05
776,BHMBCCMKT01,577,37,18-11-2016,08:27:05,0,bike,28.5,77.15,low,1,2016-11-18 08:27:05
777,BHMBCCMKT01,577,73,18-11-2016,09:27:07,0,bike,28.5,77.15,low,2,2016-11-18 09:27:07
778,BHMBCCMKT01,577,117,18-11-2016,10:01:06,0,car,28.5,77.15,low,3,2016-11-18 10:01:06
779,BHMBCCMKT01,577,157,18-11-2016,10:27:05,0,car,28.5,77.15,low,4,2016-11-18 10:27:05
780,BHMBCCMKT01,577,194,18-11-2016,11:01:06,0,car,28.5,77.15,average,6,2016-11-18 11:01:06
781,BHMBCCMKT01,577,197,18-11-2016,11:34:08,0,car,28.5,77.15,average,6,2016-11-18 11:34:08
782,BHMBCCMKT01,577,205,18-11-2016,12:01:06,0,cycle,28.5,77.15,high,10,2016-11-18 12:01:06
783,BHMBCCMKT01,577,193,18-11-2016,12:27:09,0,car,28.5,77.15,high,10,2016-11-18 12:27:09
784,BHMBCCMKT01,577,201,18-11-2016,13:01:10,0,car,28.5,77.15,high,9,2016-11-18 13:01:10
785,BHMBCCMKT01,577,217,18-11-2016,13:34:10,0,car,28.5,77.15,high,9,2016-11-18 13:34:10
786,BHMBCCMKT01,577,213,18-11-2016,14:01:10,0,car,28.5,77.15,average,5,2016-11-18 14:01:10
787,BHMBCCMKT01,577,196,18-11-2016,14:28:08,0,truck,28.5,77.15,average,5,2016-11-18 14:28:08
788,BHMBCCMKT01,577,168,18-11-2016,15:01:07,0,cycle,28.5,77.15,low,3,2016-11-18 15:01:07
789,BHMBCCMKT01,577,164,18-11-2016,15:28:08,0,car,28.5,77.15,low,2,2016-11-18 15:28:08
790,BHMBCCMKT01,577,154,18-11-2016,16:01:10,0,car,28.5,77.15,low,2,2016-11-18 16:01:10
791,BHMBCCMKT01,577,140,18-11-2016,16:28:10,0,car,28.5,77.15,low,2,2016-11-18 16:28:10
792,BHMBCCMKT01,577,29,19-11-2016,07:57:12,1,car,28.5,77.15,low,2,2016-11-19 07:57:12
793,BHMBCCMKT01,577,34,19-11-2016,08:31:12,1,bike,28.5,77.15,low,2,2016-11-19 08:31:12
794,BHMBCCMKT01,577,51,19-11-2016,08:57:12,1,bike,28.5,77.15,low,2,2016-11-19 08:57:12
795,BHMBCCMKT01,577,102,19-11-2016,09:31:13,1,car,28.5,77.15,low,4,2016-11-19 09:31:13
796,BHMBCCMKT01,577,152,19-11-2016,10:04:14,1,car,28.5,77.15,average,6,2016-11-19 10:04:14
797,BHMBCCMKT01,577,196,19-11-2016,10:31:15,1,bike,28.5,77.15,average,7,2016-11-19 10:31:15
798,BHMBCCMKT01,577,235,19-11-2016,10:58:15,1,bike,28.5,77.15,high,10,2016-11-19 10:58:15
799,BHMBCCMKT01,577,269,19-11-2016,11:31:15,1,truck,28.5,77.15,average,9,2016-11-19 11:31:15
800,BHMBCCMKT01,577,293,19-11-2016,12:04:16,1,cycle,28.5,77.15,high,15,2016-11-19 12:04:16
801,BHMBCCMKT01,577,340,19-11-2016,12:31:16,1,truck,28.5,77.15,high,15,2016-11-19 12:31:16
802,BHMBCCMKT01,577,400,19-11-2016,13:04:16,1,car,28.5,77.15,high,14,2016-11-19 13:04:16
803,BHMBCCMKT01,577,429,19-11-2016,13:31:17,1,car,28.5,77.15,high,14,2016-11-19 13:31:17
804,BHMBCCMKT01,577,492,19-11-2016,14:04:17,1,bike,28.5,77.15,average,8,2016-11-19 14:04:17
805,BHMBCCMKT01,577,473,19-11-2016,14:31:17,1,cycle,28.5,77.15,average,8,2016-11-19 14:31:17
806,BHMBCCMKT01,577,482,19-11-2016,15:04:16,1,car,28.5,77.15,average,6,2016-11-19 15:04:16
807,BHMBCCMKT01,577,489,19-11-2016,15:31:17,1,car,28.5,77.15,low,5,2016-11-19 15:31:17
808,BHMBCCMKT01,577,452,19-11-2016,16:04:17,1,car,28.5,77.15,low,5,2016-11-19 16:04:17
809,BHMBCCMKT01,577,431,19-11-2016,16:31:15,1,bike,28.5,77.15,low,4,2016-11-19 16:31:15
810,BHMBCCMKT01,577,20,20-11-2016,08:01:19,1,car,28.5,77.15,low,2,2016-11-20 08:01:19
811,BHMBCCMKT01,577,22,20-11-2016,08:27:22,1,car,28.5,77.15,low,2,2016-11-20 08:27:22
812,BHMBCCMKT01,577,21,20-11-2016,09:01:19,1,car,28.5,77.15,low,3,2016-11-20 09:01:19
813,BHMBCCMKT01,577,24,20-11-2016,09:27:19,1,car,28.5,77.15,average,3,2016-11-20 09:27:19
814,BHMBCCMKT01,577,28,20-11-2016,10:01:20,1,car,28.5,77.15,low,4,2016-11-20 10:01:20
815,BHMBCCMKT01,577,44,20-11-2016,10:27:22,1,car,28.5,77.15,low,3,2016-11-20 10:27:22
816,BHMBCCMKT01,577,95,20-11-2016,11:01:22,1,cycle,28.5,77.15,average,8,2016-11-20 11:01:22
817,BHMBCCMKT01,577,128,20-11-2016,11:27:22,1,car,28.5,77.15,average,8,2016-11-20 11:27:22
818,BHMBCCMKT01,577,163,20-11-2016,12:01:20,1,cycle,28.5,77.15,high,13,2016-11-20 12:01:20
819,BHMBCCMKT01,577,194,20-11-2016,12:34:23,1,car,28.5,77.15,high,14,2016-11-20 12:34:23
820,BHMBCCMKT01,577,246,20-11-2016,13:07:23,1,car,28.5,77.15,high,13,2016-11-20 13:07:23
821,BHMBCCMKT01,577,268,20-11-2016,13:27:23,1,cycle,28.5,77.15,high,14,2016-11-20 13:27:23
822,BHMBCCMKT01,577,307,20-11-2016,14:01:22,1,car,28.5,77.15,average,8,2016-11-20 14:01:22
823,BHMBCCMKT01,577,309,20-11-2016,14:27:22,1,bike,28.5,77.15,average,7,2016-11-20 14:27:22
824,BHMBCCMKT01,577,290,20-11-2016,15:01:23,1,car,28.5,77.15,low,4,2016-11-20 15:01:23
825,BHMBCCMKT01,577,276,20-11-2016,15:27:24,1,truck,28.5,77.15,low,5,2016-11-20 15:27:24
826,BHMBCCMKT01,577,231,20-11-2016,16:01:22,1,cycle,28.5,77.15,low,4,2016-11-20 16:01:22
827,BHMBCCMKT01,577,180,20-11-2016,16:31:21,1,truck,28.5,77.15,low,3,2016-11-20 16:31:21
828,BHMBCCMKT01,577,26,21-11-2016,08:04:26,0,car,28.5,77.15,low,1,2016-11-21 08:04:26
829,BHMBCCMKT01,577,32,21-11-2016,08:31:30,0,bike,28.5,77.15,low,1,2016-11-21 08:31:30
830,BHMBCCMKT01,577,39,21-11-2016,09:04:26,0,cycle,28.5,77.15,low,1,2016-11-21 09:04:26
831,BHMBCCMKT01,577,54,21-11-2016,09:31:26,0,car,28.5,77.15,low,2,2016-11-21 09:31:26
832,BHMBCCMKT01,577,78,21-11-2016,10:04:29,0,car,28.5,77.15,low,3,2016-11-21 10:04:29
833,BHMBCCMKT01,577,92,21-11-2016,10:31:26,0,car,28.5,77.15,average,4,2016-11-21 10:31:26
834,BHMBCCMKT01,577,99,21-11-2016,11:04:29,0,cycle,28.5,77.15,average,5,2016-11-21 11:04:29
835,BHMBCCMKT01,577,115,21-11-2016,11:30:28,0,cycle,28.5,77.15,average,6,2016-11-21 11:30:28
836,BHMBCCMKT01,577,122,21-11-2016,11:57:30,0,car,28.5,77.15,average,6,2016-11-21 11:57:30
837,BHMBCCMKT01,577,136,21-11-2016,12:31:29,0,bike,28.5,77.15,high,9,2016-11-21 12:31:29
838,BHMBCCMKT01,577,146,21-11-2016,12:57:27,0,bike,28.5,77.15,high,10,2016-11-21 12:57:27
839,BHMBCCMKT01,577,147,21-11-2016,13:31:30,0,bike,28.5,77.15,high,8,2016-11-21 13:31:30
840,BHMBCCMKT01,577,138,21-11-2016,14:04:30,0,car,28.5,77.15,average,4,2016-11-21 14:04:30
841,BHMBCCMKT01,577,119,21-11-2016,14:31:30,0,truck,28.5,77.15,average,5,2016-11-21 14:31:30
842,BHMBCCMKT01,577,111,21-11-2016,14:57:31,0,car,28.5,77.15,high,6,2016-11-21 14:57:31
843,BHMBCCMKT01,577,98,21-11-2016,15:31:28,0,truck,28.5,77.15,low,3,2016-11-21 15:31:28
844,BHMBCCMKT01,577,93,21-11-2016,15:57:30,0,car,28.5,77.15,average,3,2016-11-21 15:57:30
845,BHMBCCMKT01,577,83,21-11-2016,16:31:30,0,car,28.5,77.15,average,3,2016-11-21 16:31:30
846,BHMBCCMKT01,577,24,22-11-2016,07:57:33,0,bike,28.5,77.15,average,2,2016-11-22 07:57:33
847,BHMBCCMKT01,577,32,22-11-2016,08:31:33,0,car,28.5,77.15,low,3,2016-11-22 08:31:33
848,BHMBCCMKT01,577,45,22-11-2016,09:04:34,0,truck,28.5,77.15,low,2,2016-11-22 09:04:34
849,BHMBCCMKT01,577,66,22-11-2016,09:31:35,0,car,28.5,77.15,low,2,2016-11-22 09:31:35
850,BHMBCCMKT01,577,116,22-11-2016,10:04:34,0,car,28.5,77.15,low,3,2016-11-22 10:04:34
851,BHMBCCMKT01,577,154,22-11-2016,10:31:37,0,car,28.5,77.15,average,4,2016-11-22 10:31:37
852,BHMBCCMKT01,577,188,22-11-2016,11:04:34,0,bike,28.5,77.15,average,6,2016-11-22 11:04:34
853,BHMBCCMKT01,577,209,22-11-2016,11:31:35,0,car,28.5,77.15,average,7,2016-11-22 11:31:35
854,BHMBCCMKT01,577,228,22-11-2016,12:04:36,0,car,28.5,77.15,high,11,2016-11-22 12:04:36
855,BHMBCCMKT01,577,232,22-11-2016,12:31:37,0,car,28.5,77.15,high,10,2016-11-22 12:31:37
856,BHMBCCMKT01,577,234,22-11-2016,12:57:35,0,car,28.5,77.15,high,10,2016-11-22 12:57:35
857,BHMBCCMKT01,577,234,22-11-2016,13:31:38,0,car,28.5,77.15,high,9,2016-11-22 13:31:38
858,BHMBCCMKT01,577,227,22-11-2016,13:57:38,0,cycle,28.5,77.15,average,6,2016-11-22 13:57:38
859,BHMBCCMKT01,577,205,22-11-2016,14:31:37,0,car,28.5,77.15,average,5,2016-11-22 14:31:37
860,BHMBCCMKT01,577,175,22-11-2016,14:57:38,0,bike,28.5,77.15,average,5,2016-11-22 14:57:38
861,BHMBCCMKT01,577,160,22-11-2016,15:31:37,0,car,28.5,77.15,low,2,2016-11-22 15:31:37
862,BHMBCCMKT01,577,137,22-11-2016,15:57:37,0,car,28.5,77.15,average,4,2016-11-22 15:57:37
863,BHMBCCMKT01,577,122,22-11-2016,16:30:38,0,car,28.5,77.15,low,3,2016-11-22 16:30:38
864,BHMBCCMKT01,577,28,23-11-2016,08:04:40,0,car,28.5,77.15,low,1,2016-11-23 08:04:40
865,BHMBCCMKT01,577,29,23-11-2016,08:30:41,0,car,28.5,77.15,low,1,2016-11-23 08:30:41
866,BHMBCCMKT01,577,34,23-11-2016,08:57:42,0,bike,28.5,77.15,low,2,2016-11-23 08:57:42
867,BHMBCCMKT01,577,47,23-11-2016,09:31:23,0,car,28.5,77.15,low,2,2016-11-23 09:31:23
868,BHMBCCMKT01,577,72,23-11-2016,10:04:40,0,bike,28.5,77.15,low,3,2016-11-23 10:04:40
869,BHMBCCMKT01,577,100,23-11-2016,10:31:36,0,car,28.5,77.15,average,5,2016-11-23 10:31:36
870,BHMBCCMKT01,577,128,23-11-2016,11:04:42,0,bike,28.5,77.15,average,6,2016-11-23 11:04:42
871,BHMBCCMKT01,577,152,23-11-2016,11:31:44,0,bike,28.5,77.15,average,6,2016-11-23 11:31:44
872,BHMBCCMKT01,577,166,23-11-2016,11:57:41,0,car,28.5,77.15,average,5,2016-11-23 11:57:41
873,BHMBCCMKT01,577,177,23-11-2016,12:31:44,0,cycle,28.5,77.15,average,6,2016-11-23 12:31:44
874,BHMBCCMKT01,577,187,23-11-2016,13:04:45,0,car,28.5,77.15,average,6,2016-11-23 13:04:45
875,BHMBCCMKT01,577,181,23-11-2016,13:31:41,0,car,28.5,77.15,high,9,2016-11-23 13:31:41
876,BHMBCCMKT01,577,177,23-11-2016,13:57:41,0,cycle,28.5,77.15,average,6,2016-11-23 13:57:41
877,BHMBCCMKT01,577,150,23-11-2016,14:30:43,0,car,28.5,77.15,average,5,2016-11-23 14:30:43
878,BHMBCCMKT01,577,126,23-11-2016,15:04:43,0,cycle,28.5,77.15,low,3,2016-11-23 15:04:43
879,BHMBCCMKT01,577,119,23-11-2016,15:31:42,0,bike,28.5,77.15,low,3,2016-11-23 15:31:42
880,BHMBCCMKT01,577,102,23-11-2016,16:04:46,0,car,28.5,77.15,average,4,2016-11-23 16:04:46
881,BHMBCCMKT01,577,92,23-11-2016,16:30:42,0,cycle,28.5,77.15,low,2,2016-11-23 16:30:42
882,BHMBCCMKT01,577,32,24-11-2016,08:00:47,0,car,28.5,77.15,low,1,2016-11-24 08:00:47
883,BHMBCCMKT01,577,34,24-11-2016,08:27:47,0,cycle,28.5,77.15,low,2,2016-11-24 08:27:47
884,BHMBCCMKT01,577,52,24-11-2016,09:00:48,0,bike,28.5,77.15,average,3,2016-11-24 09:00:48
885,BHMBCCMKT01,577,81,24-11-2016,09:34:49,0,car,28.5,77.15,low,3,2016-11-24 09:34:49
886,BHMBCCMKT01,577,110,24-11-2016,10:01:47,0,car,28.5,77.15,low,4,2016-11-24 10:01:47
887,BHMBCCMKT01,577,131,24-11-2016,10:27:47,0,bike,28.5,77.15,low,3,2016-11-24 10:27:47
888,BHMBCCMKT01,577,167,24-11-2016,11:00:49,0,car,28.5,77.15,average,6,2016-11-24 11:00:49
889,BHMBCCMKT01,577,187,24-11-2016,11:27:51,0,bike,28.5,77.15,average,7,2016-11-24 11:27:51
890,BHMBCCMKT01,577,200,24-11-2016,12:00:50,0,car,28.5,77.15,average,7,2016-11-24 12:00:50
891,BHMBCCMKT01,577,211,24-11-2016,12:30:48,0,car,28.5,77.15,high,10,2016-11-24 12:30:48
892,BHMBCCMKT01,577,230,24-11-2016,13:04:50,0,car,28.5,77.15,high,9,2016-11-24 13:04:50
893,BHMBCCMKT01,577,219,24-11-2016,13:30:51,0,car,28.5,77.15,high,9,2016-11-24 13:30:51
894,BHMBCCMKT01,577,214,24-11-2016,13:57:51,0,car,28.5,77.15,average,7,2016-11-24 13:57:51
895,BHMBCCMKT01,577,194,24-11-2016,14:30:52,0,truck,28.5,77.15,average,5,2016-11-24 14:30:52
896,BHMBCCMKT01,577,176,24-11-2016,14:57:51,0,car,28.5,77.15,average,5,2016-11-24 14:57:51
897,BHMBCCMKT01,577,157,24-11-2016,15:31:49,0,truck,28.5,77.15,low,3,2016-11-24 15:31:49
898,BHMBCCMKT01,577,147,24-11-2016,15:57:49,0,cycle,28.5,77.15,low,3,2016-11-24 15:57:49
899,BHMBCCMKT01,577,134,24-11-2016,16:31:53,0,car,28.5,77.15,low,2,2016-11-24 16:31:53
900,BHMBCCMKT01,577,44,25-11-2016,08:00:57,0,car,28.5,77.15,low,2,2016-11-25 08:00:57
901,BHMBCCMKT01,577,44,25-11-2016,08:00:57,0,car,28.5,77.15,average,2,2016-11-25 08:00:57
902,BHMBCCMKT01,577,60,25-11-2016,09:00:56,0,car,28.5,77.15,low,2,2016-11-25 09:00:56
903,BHMBCCMKT01,577,106,25-11-2016,09:27:55,0,car,28.5,77.15,low,3,2016-11-25 09:27:55
904,BHMBCCMKT01,577,222,25-11-2016,10:00:56,0,cycle,28.5,77.15,low,4,2016-11-25 10:00:56
905,BHMBCCMKT01,577,283,25-11-2016,10:27:56,0,bike,28.5,77.15,low,4,2016-11-25 10:27:56
906,BHMBCCMKT01,577,331,25-11-2016,11:00:55,0,car,28.5,77.15,average,6,2016-11-25 11:00:55
907,BHMBCCMKT01,577,370,25-11-2016,11:27:55,0,car,28.5,77.15,average,7,2016-11-25 11:27:55
908,BHMBCCMKT01,577,380,25-11-2016,12:00:56,0,truck,28.5,77.15,high,11,2016-11-25 12:00:56
909,BHMBCCMKT01,577,390,25-11-2016,12:34:55,0,car,28.5,77.15,high,12,2016-11-25 12:34:55
910,BHMBCCMKT01,577,386,25-11-2016,13:00:58,0,truck,28.5,77.15,high,10,2016-11-25 13:00:58
911,BHMBCCMKT01,577,384,25-11-2016,13:27:56,0,car,28.5,77.15,high,10,2016-11-25 13:27:56
912,BHMBCCMKT01,577,357,25-11-2016,14:00:58,0,bike,28.5,77.15,high,8,2016-11-25 14:00:58
913,BHMBCCMKT01,577,355,25-11-2016,14:34:59,0,bike,28.5,77.15,average,6,2016-11-25 14:34:59
914,BHMBCCMKT01,577,341,25-11-2016,15:00:56,0,car,28.5,77.15,low,3,2016-11-25 15:00:56
915,BHMBCCMKT01,577,333,25-11-2016,15:27:59,0,car,28.5,77.15,average,4,2016-11-25 15:27:59
916,BHMBCCMKT01,577,264,25-11-2016,16:00:59,0,cycle,28.5,77.15,average,3,2016-11-25 16:00:59
917,BHMBCCMKT01,577,248,25-11-2016,16:27:58,0,car,28.5,77.15,low,3,2016-11-25 16:27:58
918,BHMBCCMKT01,577,39,26-11-2016,08:01:01,0,truck,28.5,77.15,low,1,2016-11-26 08:01:01
919,BHMBCCMKT01,577,41,26-11-2016,08:28:01,0,car,28.5,77.15,low,2,2016-11-26 08:28:01
920,BHMBCCMKT01,577,59,26-11-2016,09:01:01,0,car,28.5,77.15,low,3,2016-11-26 09:01:01
921,BHMBCCMKT01,577,111,26-11-2016,09:35:02,0,car,28.5,77.15,low,2,2016-11-26 09:35:02
922,BHMBCCMKT01,577,160,26-11-2016,10:01:04,0,bike,28.5,77.15,low,4,2016-11-26 10:01:04
923,BHMBCCMKT01,577,195,26-11-2016,10:35:03,0,car,28.5,77.15,average,5,2016-11-26 10:35:03
924,BHMBCCMKT01,577,247,26-11-2016,11:01:03,0,car,28.5,77.15,average,7,2016-11-26 11:01:03
925,BHMBCCMKT01,577,298,26-11-2016,11:28:02,0,cycle,28.5,77.15,average,6,2016-11-26 11:28:02
926,BHMBCCMKT01,577,368,26-11-2016,12:01:04,0,car,28.5,77.15,high,11,2016-11-26 12:01:04
927,BHMBCCMKT01,577,428,26-11-2016,12:28:02,0,car,28.5,77.15,high,11,2016-11-26 12:28:02
928,BHMBCCMKT01,577,489,26-11-2016,13:01:03,0,car,28.5,77.15,high,11,2016-11-26 13:01:03
929,BHMBCCMKT01,577,508,26-11-2016,13:28:04,0,car,28.5,77.15,high,10,2016-11-26 13:28:04
930,BHMBCCMKT01,577,551,26-11-2016,14:01:02,0,bike,28.5,77.15,high,8,2016-11-26 14:01:02
